res_id,ability,age,educyears,isfarmer,yearsfarming,yearsmanagingfarm,outsidewage,worriedaboutcropprices,worriedaboutcropyields
5728,74,72,,Yes,50,5,9999999999,All the time,All the time
5729,85,62,,Yes,40,10,9999999999,All the time,All the time
5730,70,40,6,Yes,25,2,9999999999,Sometimes,Sometimes
5731,90,60,1,Yes,40,7,9999999999,Sometimes,Sometimes
5732,56,73,,Yes,55,50,9999999999,Sometimes,Sometimes
5733,77,45,1,Yes,30,13,9999999999,Sometimes,Sometimes
5734,56,65,,Yes,45,5,9999999999,Sometimes,Sometimes
5735,80,58,1,Yes,43,7,9999999999,Sometimes,Sometimes
5736,59,59,,Yes,49,5,9999999999,All the time,Sometimes
5737,64,53,,Yes,28,4,9999999999,Sometimes,Sometimes
5738,68,80,,Yes,50,35,9999999999,Sometimes,Sometimes
5739,60,59,7,Yes,40,10,9999999999,All the time,All the time
5740,59,65,1,Yes,50,35,9999999999,All the time,Sometimes
5741,71,48,,Yes,30,10,9999999999,All the time,All the time
5742,70,58,,Yes,30,2,9999999999,All the time,All the time
5743,81,55,,Yes,40,3,9999999999,All the time,All the time
5744,79,77,,Yes,55,1,9999999999,Sometimes,Sometimes
5745,78,74,,Yes,55,6,9999999999,Sometimes,Sometimes
5746,61,45,,Yes,30,5,9999999999,Sometimes,Sometimes
5747,58,65,,Yes,50,1,9999999999,Sometimes,Sometimes
5748,79,65,,Yes,48,5,9999999999,All the time,Sometimes
5749,79,68,,Yes,45,30,9999999999,Sometimes,Sometimes
5750,64,62,,Yes,40,2,9999999999,All the time,All the time
5751,78,56,10,Yes,46,1,9999999999,All the time,Sometimes
5752,63,60,,Yes,40,25,9999999999,Sometimes,Sometimes
5753,69,65,,Yes,50,30,9999999999,All the time,All the time
5754,66,52,,Yes,45,15,9999999999,All the time,All the time
5755,79,54,,Yes,40,15,9999999999,All the time,All the time
5756,52,44,,Yes,31,7,9999999999,All the time,All the time
5757,60,59,,Yes,40,1,9999999999,All the time,Sometimes
5758,49,59,,Yes,43,43,9999999999,Sometimes,Sometimes
5759,45,58,,Yes,70,50,9999999999,Sometimes,Sometimes
5760,60,59,,Yes,39,1,9999999999,Sometimes,Sometimes
5761,46,57,,Yes,40,3,9999999999,Sometimes,Sometimes
5762,69,45,4,Yes,30,18,9999999999,All the time,All the time
5763,60,67,,Yes,33,7,9999999999,All the time,All the time
5764,61,35,4,Yes,15,15,250000,Not at all,All the time
5765,61,63,,Yes,59,20,9999999999,Sometimes,All the time
5766,69,57,9,Yes,40,20,300000,Not at all,Not at all
5767,77,75,,Yes,50,35,2000000,Sometimes,All the time
5768,53,47,,Yes,40,27,9999999999,All the time,All the time
5769,62,60,,Yes,50,20,9999999999,Sometimes,Not at all
5770,48,32,11,Yes,5,1,9999999999,All the time,All the time
5771,51,44,2,Yes,37,3,9999999999,Sometimes,Sometimes
5772,66,39,14,Yes,38,28,70000,Not at all,All the time
5773,61,42,,Yes,35,3,9999999999,All the time,Sometimes
5774,65,69,Not Mentioned,Yes,50,4,9999999999,All the time,Sometimes
5775,49,62,,Yes,40,4,9999999999,Sometimes,Sometimes
5776,75,35,,Yes,25,5,9999999999,Sometimes,All the time
5777,52,47,,Yes,30,15,9999999999,All the time,Sometimes
5778,75,61,1,Yes,45,7,9999999999,All the time,Sometimes
5779,61,78,,Yes,70,50,9999999999,All the time,All the time
5780,43,70,,Yes,50,30,9999999999,All the time,Sometimes
5781,72,40,,Yes,30,10,9999999999,All the time,Sometimes
5782,69,50,,Yes,42,35,9999999999,All the time,Not at all
5783,70,79,,Yes,65,59,9999999999,Sometimes,Sometimes
5784,64,32,,Yes,20,4,9999999999,Sometimes,Sometimes
5785,78,76,,Yes,20,20,9999999999,Not at all,All the time
5786,69,63,,Yes,46,30,9999999999,Sometimes,Sometimes
5787,63,77,,Yes,20,6,9999999999,All the time,Sometimes
5788,66,60,5,Yes,45,30,9999999999,All the time,All the time
5789,79,48,Not Mentioned,Yes,30,3,9999999999,All the time,All the time
5790,87,67,5,Yes,50,20,9999999999,All the time,All the time
5791,81,38,,Yes,55,2,9999999999,All the time,All the time
5792,66,67,,Yes,55,1,9999999999,Not at all,Sometimes
5793,73,50,,Yes,38,3,9999999999,All the time,All the time
5794,66,50,,Yes,42,15,9999999999,All the time,All the time
5795,75,48,5,Yes,40,6,9999999999,All the time,All the time
5796,93,55,,Yes,40,8,9999999999,All the time,All the time
5797,89,42,5,Yes,30,1,9999999999,All the time,Sometimes
5798,74,55,,Yes,40,15,9999999999,All the time,All the time
5799,66,70,,Yes,7,3,9999999999,Sometimes,Sometimes
5800,89,60,,Yes,40,15,9999999999,Sometimes,Sometimes
5801,78,58,1,Yes,43,22,9999999999,Sometimes,All the time
5804,66,44,5,Yes,30,6,9999999999,All the time,All the time
5805,73,41,,Yes,20,10,9999999999,All the time,All the time
5806,84,55,4,Yes,39,30,9999999999,All the time,All the time
5807,70,80,,Yes,57,47,9999999999,All the time,All the time
5808,64,65,,Yes,45,40,9999999999,Sometimes,Sometimes
5809,72,80,,Yes,40,35,9999999999,All the time,All the time
5810,79,68,,Yes,38,35,9999999999,All the time,All the time
5811,75,64,,Yes,40,8,9999999999,Sometimes,All the time
5812,69,69,,Yes,45,7,9999999999,Sometimes,All the time
5813,68,65,,Yes,50,2,9999999999,All the time,All the time
5814,65,74,,Yes,50,15,9999999999,Sometimes,All the time
5815,55,67,,Yes,40,10,9999999999,Sometimes,Sometimes
5816,78,54,,Yes,40,9,9999999999,All the time,All the time
5817,77,53,,Yes,30,15,9999999999,All the time,All the time
5818,62,52,6,Yes,45,30,9999999999,Sometimes,Sometimes
5821,49,36,,Yes,30,10,9999999999,Sometimes,Sometimes
5822,63,50,,Yes,40,26,9999999999,Sometimes,Sometimes
5823,46,33,3,Yes,20,10,100000,All the time,All the time
5824,66,41,11,Yes,31,8,3000000000,All the time,All the time
5825,89,34,17,Yes,7,7,20000000,Not at all,Not at all
5826,84,67,13,Yes,3,3,9999999999,All the time,Not at all
5827,93,74,,Yes,66,40,9999999999,All the time,All the time
5828,76,30,,Yes,23,8,9999999999,All the time,Sometimes
5829,79,53,,Yes,41,37,9999999999,Not at all,All the time
5830,67,75,6,Yes,60,2,9999999999,Not at all,Sometimes
5831,73,72,5,Yes,67,1,9999999999,Sometimes,Sometimes
5832,87,64,6,Yes,56,5,9999999999,Sometimes,Sometimes
5833,80,85,,Yes,25,2,9999999999,Sometimes,All the time
5834,53,60,,Yes,45,15,9999999999,Sometimes,All the time
5835,64,50,,Yes,40,3,9999999999,Sometimes,All the time
5836,48,70,,Yes,40,20,9999999999,Sometimes,Sometimes
5837,58,65,,Yes,58,55,9999999999,Sometimes,Sometimes
5838,43,46,,Yes,20,10,9999999999,All the time,Not at all
5839,43,83,,Yes,65,60,9999999999,Sometimes,All the time
5840,61,46,5,Yes,40,1,200000,Sometimes,All the time
5841,73,56,8,Yes,42,2,9999999999,Not at all,All the time
5842,60,80,,Yes,60,5,9999999999,Sometimes,All the time
5843,70,45,7,Yes,35,25,9999999999,Sometimes,All the time
5844,57,52,,Yes,45,25,9999999999,Sometimes,Not at all
5845,56,24,11,Yes,16,4,9999999999,All the time,Not at all
5846,65,44,,Yes,37,3,9999999999,All the time,All the time
5847,46,53,,Yes,30,2,9999999999,All the time,All the time
5848,84,60,,Yes,50,30,9999999999,All the time,All the time
5849,62,50,,Yes,40,12,9999999999,Not at all,Not at all
5850,81,65,,Yes,40,30,9999999999,All the time,All the time
5851,45,72,,Yes,62,9,9999999999,All the time,Not at all
5852,50,45,,Yes,20,10,9999999999,Not at all,Not at all
5853,46,35,,Yes,20,15,9999999999,Not at all,Not at all
5854,55,80,5,Yes,30,28,9999999999,All the time,Sometimes
5855,57,38,4,Yes,20,1,9999999999,All the time,All the time
5856,54,40,,Yes,32,25,300000,All the time,All the time
5857,77,33,,Yes,27,11,100000,All the time,All the time
5858,49,77,,Yes,55,50,50000,Not at all,Sometimes
5859,68,55,1,Yes,55,30,9999999999,Sometimes,Sometimes
5860,59,28,15,Yes,20,13,9999999999,All the time,Not at all
5861,55,40,,Yes,30,10,9999999999,All the time,Sometimes
5862,58,29,2,Yes,15,2,9999999999,Sometimes,Not mentioned
5863,48,72,,Yes,60,30,9999999999,Sometimes,Sometimes
5864,58,34,9,Yes,24,10,9999999999,All the time,All the time
5865,76,42,,Yes,36,30,300000,Sometimes,Sometimes
5866,51,63,,Yes,58,12,100000,Sometimes,Sometimes
5867,53,65,,Yes,55,46,9999999999,Not at all,Sometimes
5868,79,38,1,Yes,25,18,9999999999,Sometimes,All the time
5869,39,63,,Yes,48,2,9999999999,All the time,Sometimes
5870,71,66,,Yes,50,12,9999999999,Sometimes,Sometimes
5871,65,52,,Yes,37,19,9999999999,All the time,All the time
5872,66,49,,Yes,39,22,9999999999,All the time,All the time
5875,10,55,,Yes,50,10,9999999999,All the time,All the time
5876,65,70,,Yes,40,30,9999999999,All the time,All the time
5877,52,68,7,Yes,24,24,9999999999,Sometimes,Sometimes
5878,52,60,8,Yes,20,20,9999999999,Sometimes,Sometimes
5880,66,62,1,Yes,50,50,9999999999,All the time,All the time
5881,75,65,,Yes,57,40,9999999999,All the time,All the time
5882,78,56,1,Yes,45,35,9999999999,Sometimes,All the time
5883,44,64,1,Yes,55,40,9999999999,All the time,Sometimes
5884,53,68,,Yes,55,45,9999999999,Sometimes,Sometimes
5885,95,42,6,Yes,26,20,9999999999,Not at all,Sometimes
5886,78,64,1,Yes,50,40,9999999999,Sometimes,Sometimes
5887,68,43,,Yes,30,15,9999999999,Not at all,Not at all
5888,52,38,3,Yes,30,2,9999999999,All the time,Sometimes
5889,63,34,10,Yes,27,10,9999999999,Sometimes,Sometimes
5890,60,53,,Yes,40,15,9999999999,Sometimes,Sometimes
5895,58,43,,Yes,36,5,9999999999,All the time,All the time
5896,73,52,,Yes,44,3,9999999999,All the time,All the time
5897,73,71,,Yes,63,4,9999999999,All the time,All the time
5898,66,40,,Yes,32,1,9999999999,All the time,All the time
5899,42,37,,Yes,30,10,9999999999,Not at all,Not at all
5900,74,68,,Yes,60,20,9999999999,All the time,All the time
5904,62,34,1,Yes,26,10,7500,All the time,All the time
5905,86,58,1,Yes,44,40,9999999999,All the time,All the time
5906,68,43,6,Yes,35,20,9999999999,All the time,All the time
5907,55,64,,Yes,56,2,9999999999,All the time,All the time
5908,83,67,,Yes,59,35,9999999999,All the time,All the time
5909,86,47,,Yes,27,27,9999999999,Not at all,Sometimes
5910,38,35,,Yes,20,10,9999999999,Sometimes,Sometimes
5911,56,52,,Yes,45,8,9999999999,Sometimes,Sometimes
5912,76,42,1,Yes,34,10,9999999999,All the time,All the time
5913,75,43,8,Yes,35,7,9999999999,All the time,All the time
5914,44,59,,Yes,45,8,9999999999,Sometimes,Sometimes
5915,81,48,,Yes,40,7,9999999999,All the time,All the time
5916,80,69,,Yes,61,50,9999999999,All the time,All the time
5917,51,50,,Yes,40,1,9999999999,Sometimes,Sometimes
5921,73,74,,Yes,66,50,9999999999,All the time,All the time
5922,52,65,,Yes,58,7,9999999999,All the time,All the time
5928,71,67,,Yes,50,30,9999999999,All the time,All the time
5929,80,65,,Yes,55,50,9999999999,All the time,All the time
5930,68,66,4,Yes,59,20,9999999999,All the time,All the time
5931,64,49,13,Yes,5,5,9999999999,Not at all,Sometimes
5938,64,34,4,Yes,26,19,9999999999,All the time,All the time
5939,49,42,,Yes,25,7,9999999999,Not at all,Not at all
5940,58,23,9,Yes,15,8,9999999999,All the time,All the time
5941,71,49,9,Yes,42,7,9999999999,All the time,All the time
5942,70,29,9,Yes,20,10,9999999999,All the time,All the time
5943,63,40,,Yes,32,15,9999999999,All the time,All the time
5944,57,69,4,Yes,51,33,9999999999,All the time,All the time
5945,82,62,1,Yes,54,45,9999999999,All the time,All the time
5946,79,53,,Yes,45,30,9999999999,All the time,All the time
5947,60,63,1,Yes,55,20,9999999999,All the time,All the time
5948,66,53,5,Yes,45,40,9999999999,All the time,All the time
5949,83,55,,Yes,40,5,9999999999,All the time,All the time
5950,72,32,5,Yes,22,10,9999999999,Sometimes,All the time
5951,73,50,,Yes,42,10,9999999999,All the time,All the time
5952,87,47,,Yes,39,3,9999999999,All the time,All the time
5953,67,55,1,Yes,47,40,9999999999,All the time,All the time
5954,64,53,9,Yes,2,2,9999999999,All the time,All the time
5957,84,40,6,Yes,32,18,9999999999,All the time,Sometimes
5958,66,47,,Yes,40,25,9999999999,Sometimes,Sometimes
5959,52,59,,Yes,50,30,9999999999,All the time,All the time
5960,56,61,,Yes,52,40,9999999999,Sometimes,Sometimes
5961,51,77,,Yes,65,45,9999999999,Sometimes,Not mentioned
5962,61,33,5,Yes,25,14,9999999999,All the time,Not mentioned
5963,54,51,,Yes,42,15,9999999999,Not mentioned,Not mentioned
5964,74,60,4,Yes,53,45,9999999999,Not at all,Sometimes
5965,34,63,,Yes,50,4,9999999999,Sometimes,Sometimes
5971,45,58,,Yes,30,22,9999999999,Not at all,Not at all
5972,57,48,2,Yes,10,4,9999999999,Not mentioned,Sometimes
5973,55,32,4,Yes,26,24,9999999999,Not at all,All the time
5974,69,64,,Yes,56,30,9999999999,All the time,All the time
5975,77,55,,Yes,47,25,9999999999,All the time,All the time
5976,52,43,7,Yes,35,8,9999999999,Sometimes,Sometimes
5977,63,50,,Yes,39,31,9999999999,Not at all,Not at all
5978,66,52,11,Yes,18,18,9999999999,Not mentioned,Sometimes
5988,60,50,9,Yes,45,6,9999999999,Sometimes,Sometimes
5989,83,59,,Yes,51,25,9999999999,All the time,All the time
5990,54,39,,Yes,31,7,9999999999,All the time,All the time
5991,37,68,,Yes,60,40,9999999999,All the time,All the time
5992,70,62,Not Mentioned,Yes,54,12,9999999999,All the time,All the time
5993,37,72,,Yes,64,40,9999999999,All the time,All the time
5994,68,70,,Yes,62,50,9999999999,All the time,All the time
5995,67,66,,Yes,58,25,9999999999,All the time,All the time
5998,59,55,,Yes,40,15,9999999999,Sometimes,All the time
5999,77,47,,Yes,39,1,9999999999,All the time,All the time
6000,81,50,,Yes,42,25,9999999999,Not at all,All the time
6001,84,69,,Yes,42,3,9999999999,All the time,All the time
6002,68,54,1,Yes,48,3,9999999999,Sometimes,All the time
6006,57,55,3,Yes,40,10,9999999999,All the time,All the time
6007,62,50,6,Yes,42,19,9999999999,All the time,All the time
6008,84,60,,Yes,50,35,9999999999,All the time,All the time
6009,58,50,,Yes,40,25,9999999999,All the time,Not at all
6010,69,62,,Yes,56,35,9999999999,Sometimes,Sometimes
6011,58,50,,Yes,10,10,9999999999,Sometimes,Sometimes
6012,80,55,,Yes,38,27,9999999999,Sometimes,Sometimes
6013,73,57,,Yes,18,18,9999999999,Sometimes,Sometimes
6014,61,22,9,Yes,17,3,60000000,All the time,All the time
6015,64,41,,Yes,33,10,9999999999,All the time,All the time
6016,54,65,,Yes,57,20,9999999999,All the time,All the time
6017,74,48,,Yes,30,15,9999999999,Sometimes,Sometimes
6018,66,60,,Yes,52,35,9999999999,All the time,All the time
6019,76,37,1,Yes,28,2,9999999999,Not at all,Sometimes
6020,72,44,6,Yes,36,19,9999999999,Not at all,Not at all
6021,85,36,,Yes,20,7,9999999999,Not at all,Not at all
6022,47,46,,Yes,35,20,9999999999,Not at all,Not at all
6023,52,72,,Yes,60,30,9999999999,Sometimes,Not at all
6024,45,42,,Yes,30,15,9999999999,Not at all,Not at all
6025,52,45,,Yes,45,30,9999999999,Sometimes,Sometimes
6026,45,75,,Yes,68,55,9999999999,Sometimes,All the time
6027,60,53,,Yes,35,30,9999999999,Sometimes,Sometimes
6028,56,66,,Yes,55,40,9999999999,Sometimes,All the time
6029,55,38,6,Yes,30,18,9999999999,Not at all,All the time
6030,59,66,,Yes,60,46,9999999999,Not at all,All the time
6031,57,64,5,Yes,58,40,9999999999,Not at all,All the time
6032,51,57,8,Yes,50,38,9999999999,All the time,All the time
6033,45,70,,Yes,58,50,9999999999,Not at all,All the time
6034,57,40,4,Yes,43,25,9999999999,Not at all,All the time
6035,67,33,13,Yes,26,13,9999999999,Not at all,All the time
6036,66,76,,Yes,62,42,9999999999,Sometimes,Sometimes
6037,54,57,5,Yes,8,8,9999999999,All the time,All the time
6038,82,41,,Yes,36,16,9999999999,Sometimes,Sometimes
6039,80,38,,Yes,20,20,9999999999,Sometimes,Sometimes
6040,71,59,,Yes,45,45,9999999999,Sometimes,Sometimes
6041,75,45,,Yes,36,36,9999999999,Sometimes,Sometimes
6042,81,72,,Yes,64,46,9999999999,All the time,Sometimes
6043,78,62,,Yes,54,30,9999999999,Sometimes,Sometimes
6044,52,60,,Yes,55,4,9999999999,Not at all,Sometimes
6045,52,57,,Yes,40,3,9999999999,Sometimes,Sometimes
6046,52,70,12,Yes,55,50,9999999999,Not at all,All the time
6047,61,48,,Yes,43,40,9999999999,Not at all,All the time
6048,64,40,,Yes,33,25,9999999999,Not at all,All the time
6049,69,51,6,Yes,44,28,9999999999,All the time,All the time
6050,67,30,1,Yes,22,10,9999999999,Sometimes,All the time
6055,69,47,1,Yes,39,25,9999999999,All the time,All the time
6056,69,60,3,Yes,52,20,9999999999,All the time,All the time
6057,79,70,,Yes,62,40,9999999999,All the time,All the time
6058,35,67,,Yes,60,49,9999999999,Not at all,All the time
6059,64,50,,Yes,43,35,9999999999,All the time,All the time
6060,45,41,,Yes,34,21,9999999999,Not at all,All the time
6061,68,38,9,Yes,28,20,9999999999,Not at all,All the time
6062,56,50,,Yes,44,33,9999999999,Not at all,All the time
6065,51,70,,Yes,55,40,9999999999,All the time,All the time
6066,60,50,6,Yes,35,13,9999999999,All the time,All the time
6067,87,50,,Yes,40,35,9999999999,Not at all,All the time
6068,45,47,,Yes,40,30,9999999999,Not at all,All the time
6069,50,30,4,Yes,14,8,9999999999,All the time,Sometimes
6070,62,34,2,Yes,27,9,9999999999,Sometimes,Sometimes
6071,43,26,,Yes,20,6,9999999999,Sometimes,Sometimes
6072,65,40,2,Yes,31,6,9999999999,All the time,All the time
6073,73,33,4,Yes,25,4,9999999999,Sometimes,Sometimes
6074,64,72,12,Yes,45,45,9999999999,Sometimes,Sometimes
6075,82,58,,Yes,50,8,9999999999,All the time,All the time
6076,69,49,,Yes,41,20,9999999999,All the time,All the time
6077,75,58,,Yes,50,30,9999999999,All the time,All the time
6078,86,44,,Yes,36,15,9999999999,All the time,All the time
6079,78,53,1,Yes,45,20,9999999999,All the time,All the time
6080,57,43,,Yes,35,20,9999999999,Sometimes,Sometimes
6081,87,54,4,Yes,46,40,9999999999,All the time,All the time
6082,74,50,,Yes,42,20,9999999999,Not at all,Sometimes
6083,45,60,,Yes,50,50,9999999999,Sometimes,Sometimes
6084,59,57,5,Yes,45,35,9999999999,Not at all,Sometimes
6085,86,58,,Yes,50,30,9999999999,All the time,All the time
6086,55,38,5,Yes,30,15,9999999999,Not mentioned,Sometimes
6087,78,74,,Yes,66,35,9999999999,All the time,All the time
6088,85,56,,Yes,48,10,9999999999,All the time,All the time
6089,63,63,,Yes,55,40,9999999999,All the time,All the time
6090,46,32,,Yes,24,5,9999999999,All the time,All the time
6091,72,77,,Yes,69,50,9999999999,All the time,All the time
6092,61,51,,Yes,46,32,9999999999,Sometimes,Sometimes
6093,46,40,,Yes,32,15,9999999999,Not mentioned,Sometimes
6094,49,24,1,Yes,16,5,9999999999,All the time,All the time
6095,55,68,4,Yes,58,48,9999999999,Sometimes,Not mentioned
6096,80,47,,Yes,30,25,9999999999,All the time,Not at all
6097,76,40,,Yes,30,11,9999999999,Sometimes,Sometimes
6098,60,46,1,Yes,39,15,9999999999,All the time,All the time
6099,59,51,,Yes,45,12,150000,Sometimes,All the time
6100,92,58,2,Yes,50,30,9999999999,All the time,All the time
6101,78,58,6,Yes,50,13,9999999999,Sometimes,Sometimes
6102,50,67,,Yes,58,40,9999999999,All the time,Not mentioned
6103,51,60,6,Yes,51,13,9999999999,All the time,All the time
6104,58,60,,Yes,50,25,9999999999,Not mentioned,Not mentioned
6105,67,40,,Yes,33,1,9999999999,Sometimes,All the time
6108,74,59,,Yes,44,35,9999999999,All the time,All the time
6109,73,70,1,Yes,25,25,9999999999,Sometimes,Sometimes
6110,69,45,,Yes,36,10,9999999999,All the time,All the time
6111,53,59,8,Yes,51,18,9999999999,All the time,All the time
6112,74,61,,Yes,45,10,9999999999,All the time,All the time
6113,61,50,7,Yes,42,25,9999999999,All the time,Not at all
6114,52,22,,Yes,15,3,9999999999,Not at all,Not at all
6115,63,38,6,Yes,30,15,9999999999,All the time,Not at all
6116,67,60,,Yes,54,34,9999999999,All the time,Sometimes
6117,61,50,,Yes,44,14,9999999999,All the time,Sometimes
6118,61,60,,Yes,64,54,9999999999,Not at all,All the time
6119,25,70,,Yes,63,50,9999999999,Not at all,All the time
6120,94,52,,Yes,44,34,9999999999,Sometimes,Sometimes
6121,96,50,,Yes,49,44,9999999999,All the time,Sometimes
6122,68,50,,Yes,44,24,9999999999,Sometimes,Sometimes
6123,73,42,,Yes,36,26,9999999999,All the time,Sometimes
6124,80,46,4,Yes,34,24,9999999999,All the time,All the time
6125,74,36,,Yes,26,16,9999999999,Sometimes,Sometimes
6126,51,55,,Yes,49,35,9999999999,Not at all,All the time
6127,61,52,,Yes,49,49,9999999999,Not at all,Sometimes
6128,43,62,,Yes,55,46,9999999999,Not at all,All the time
6129,57,55,,Yes,59,4,9999999999,Not at all,Not at all
6130,55,40,,Yes,44,27,9999999999,Not at all,All the time
6131,82,42,,Yes,35,35,9999999999,Not at all,Sometimes
6132,84,45,,Yes,37,32,9999999999,Not at all,Sometimes
6133,75,67,,Yes,58,58,9999999999,Sometimes,Sometimes
6134,84,52,,Yes,45,25,9999999999,Sometimes,Sometimes
6135,81,53,,Yes,45,35,9999999999,Sometimes,Sometimes
6136,87,52,,Yes,45,25,9999999999,Not at all,Sometimes
6137,91,47,,Yes,34,2,9999999999,All the time,Sometimes
6138,86,46,,Yes,39,2,9999999999,Not at all,Sometimes
6139,97,48,,Yes,40,2,9999999999,Not at all,Sometimes
6140,85,46,,Yes,36,1,9999999999,Sometimes,Sometimes
6141,81,50,,Yes,42,2,9999999999,All the time,Sometimes
6142,75,48,,Yes,40,2,9999999999,Not at all,Sometimes
6143,75,53,,Yes,47,2,9999999999,All the time,Sometimes
6144,86,52,,Yes,45,3,9999999999,Not at all,Sometimes
